name,start_lat,start_lon
Trondheim Airport Værnes,63.4578018,10.9239998
Vadsø Airport,70.0652999878,29.8446998596
Valle Airfield Åraksøyne,59.031723,7.5549029999999995
Veslefrikk B Platform,60.7821998596,2.8961100578
Valhall A Platform,56.2780990601,3.3927800655
Værøy Heliport,67.654555,12.727257
Værøy STOLport,67.689201355,12.6800003052
Ekofisk A Platform,56.5203018188,3.2213900089
Pratt and Whitney Aircraft Heliport,32.5432014465,-84.8319015503
Eldfisk B Platform,56.418598175,3.2169399261000002
Cod Platform,57.068901062,2.4333300591
Ekofisk D Platform,56.5625,3.0841701031
Edda Platform,56.4641990662,3.1030600071
Albuskjell F Platform,56.6199989319,3.0525000095
Gyda Platform,56.9042015076,3.0836100578
Hod Platform,56.1758003235,3.4586100578
Valhall Flank South Platform,56.2268981934,3.4358301163
Ekofisk K Platform,56.5652999878,3.2047200203
Eldfisk A Platform,56.3760986328,3.2644400597
Flying N Estates Airport,33.1772994995,-84.7484970093
Embla Platform,56.3325004578,3.2469398975
Jotun A Platform,59.4505996704,2.3652799129
Ringhorne Platform,59.2667007446,2.4500000477
Petrojarl Varg Platform,58.0783004761,1.9099999666
Frigg DP2 Platform,59.8856010437,2.0708301067
Tambar Platform,56.9832992554,2.9583299160000003
Albuskjell A Platform,56.64220047,2.9386100769
Tor Platform,56.6413993835,3.3255600929
Jotun B Platform,59.4505996704,2.3652799129
Varg Platform,58.0772018433,1.888890028
Union General Hospital Heliport,34.8861999512,-83.9624023438
ENOR FIR,57.6236000061,2.847219944
Sleipner B Platform,58.4166984558,1.7166700363
Stavanger Airport Sola,58.876701354,5.6377801895
Sabre Army (Fort Campbell) Heliport,36.56819916,-87.48079681
Arłamów Airport,49.657501,22.514298
Bielsko Biala Airport,49.8050003052,19.0018997192
Babięta,53.6696348,21.2527366
Babice Airport,52.2685012817,20.9109992981
Bydgoszcz Aeroklub Airfield,53.1031,17.955601
Białystok-Krywlany Airport,53.101398,23.170601
Southern Agricultural Aviation Airport,32.3284988403,-81.7554016113
Biała Podlaska Airfield,52.00078,23.1325278
Borne Sulinowo Airport,53.5750007629,16.5242004395
Bydgoszcz Ignacy Jan Paderewski Airport,53.0968017578,17.9776992798
Depułtycze Królewskie Airport,51.082067,23.437014
Cewice Military Airport,54.4160003662,17.763299942
Częstochowa-Rudniki,50.884998,19.2047
Darłówek Naval Air Base,54.4047012329,16.353099823
Deblin Military Air Base,51.551399231,21.8936004639
Ziemsko Airport,53.4777984619,15.730799675
Elblag Airport,54.1408004761,19.4232997894
Shilo Farms Airport,30.9309997559,-83.3834991455
Gdańsk Lech Wałęsa Airport,54.3776016235,18.4661998749
Giże,53.982531,22.401796
Grudziadz Lisie Airport,53.5243988037,18.849199295
Gliwice  Airport,50.269402,18.6728
Giżycko-Mazury Residence,54.00645,21.81824
Góraszka Airport,52.184441,21.281111
Grady Airport,52.837058,21.77633
Narew,52.9087765,23.541338
Inowroclaw Airfield,52.8064,18.285801
Inowroclaw Military Air Base,52.8293991089,18.3306007385
De De Airport,33.0089988708,-84.1107025146
Iwonicz Airport,49.6577987671,21.8174991608
Jastarnia Airport,54.7102813721,18.645280838
Jelenia Góra Glider Airport,50.8988990784,15.7855997086
Laszki Field,50.008497,22.918897
Jeżów Sudecki Airport,50.94402778,15.76652778
Kielce Maslow Airport,50.8967018127,20.7317008972
Kazimierz Biskup Airport,52.3199996948,18.1700000763
Kraków Rakowice-Czyżyny Airport,50.084353,19.99031
Kȩtrzyn-Wilamowo Airport,54.043598175,21.4321994781
Kikity,53.983056,20.877222
Joe Clouds Seaplane Base,60.7272224426,-151.1327819824
Adams Heliport,34.2932014465,-84.1095962524
John Paul II International Airport Kraków-Balice Airport,50.0777015686,19.7847995758
Krasocin Field,50.898824,20.127511
Muchowiec Airport,50.2380981445,19.0342006683
Kamien Slaski Airport,50.529202,18.0849
Koszalin Zegrze Pomorskie Air Base,54.0425,16.2656
Pobiednik Wielki Airport,50.0896987915,20.2017002106
Krosno Airport,49.681098938,21.7371997833
Krzesiny Military Air Base,52.3316993713,16.9664001465
Katowice International Airport,50.4743,19.08
Bielsko-Bialo Kaniow Airfield,49.9399986267,19.0219993591
South One Ten Airport,31.1784992218,-83.2265014648
Legnica Airport,51.182800293,16.1781997681
Lask Military Air Base,51.551700592,19.1791000366
Łódź Władysław Reymont Airport,51.7219009399,19.3980998993
Łańsk / Gryźliny Airport,53.6080589294,20.3444404602
Lublin Radwiec Airfield,51.221901,22.394699
Leszno Strzyzewi Airport,51.8349990845,16.521900177
Lubin Airport,51.4230003357,16.1961994171
Lierneux / Centre Hospitalier Spécial l'Accueil Heliport,50.286812,5.788844
Leczyca Military Air Base,52.004699707,19.1455993652
Malbork Military Air Base,54.0269012451,19.1341991425
Aerie Airport,33.7615013123,-83.6527023315
Miroslawiec Military Air Base,53.3950996399,16.0827999115
Mikołajki Airport,53.807781,21.55583
Mielec Airport,50.3222999573,21.4620990753
Minsk Mazowiecki Military Air Base,52.1954994202,21.6558990479
Modlin Airport,52.4510993958,20.6518001556
Mirosławice Private Airport,50.9578018188,16.7702999115
Milewo,52.668142,20.428175
Myślibórz-Giżyn Airfield,52.9414134,15.030036
Nowy Sącz-Łososina Dolna Airport,49.7456016541,20.6236000061
Nowe Miasto nad Pilica Airfield,51.625,20.5349998474
Georgia Mountain Heliport,34.8280982971,-84.3546981812
Nowy Targ Airport,49.462797,20.050304
Lotnisko Olsztyn-Dajtki,53.77295,20.414486
Oksywie Military Air Base,54.57970047,18.51720047
Ostrów Wielkopolski Michałków Airport,51.700767,17.84663
Opole-Polska Nowa Wieś Airport,50.633301,17.7817
Pińczów Airport,50.5182991028,20.5149993896
Pila Airport,53.1699981689,16.7124996185
Poznań-Kobylnica Airport,52.43389892,17.044201
Plock Airport,52.5621986389,19.7213993073
Poznań-Ławica Airport,52.4210014343,16.8262996674
C & W Air Park,32.8443984985,-84.5438995361
Pruszcz Gdanski Air Base,54.248001,18.6716
Piotrków Trybunalski-Bujny Airport,51.3830986,19.688299
Powidz Military Air Base,52.3793983459,17.8539009094
Radom Airport,51.3891983032,21.213300705
Rybnik-Gotarowice Glider Airport,50.0708007812,18.6282997131
Rzeszów Airport,50.1053009033,22.0480995178
Radom-Piastrów Glider Airport,51.4789009094,21.1100006104
Rzeszów-Jasionka Airport,50.1100006104,22.0189990997
"Szczecin-Goleniów ""Solidarność"" Airport",53.5847015381,14.9021997452
Szczecin-Dąbie Airport,53.3921012878,14.6337995529
Answered Prayer Airport,33.2538986206,-85.1703033447
Sobienie Field,51.951142,21.35253
Redzikowo Air Base,54.4789009094,17.1075000763
Swidwin Military Air Base,53.790599823,15.8262996674
Sochaczew Air Base,52.198601,20.292801
Słupsk-Krȩpa Airport,54.4082984924,17.0956001282
Stalowa Wola-Turbia Airport,50.6274986267,21.9983005524
Suwałki Airport,54.0727996826,22.8992004395
Świdnik Lotnisko Airport,51.2318992615,22.6902999878
Olsztyn-Mazury Airport,53.481899,20.9377
Tomaszow Mazowiecki Military Air Base,51.584400177,20.0977993011
Beckley Farms Airport,32.5010986328,-83.9332962036
Torun Airport,53.0292015076,18.5459003448
Warsaw Chopin Airport,52.1656990051,20.9671001434
Włocławek-Kruszyn Airport,52.5847015381,19.0156002045
Copernicus Wrocław Airport,51.1026992798,16.885799408
Wrocław-Szymanów Airport,51.2061004639,16.9986000061
Zamość-Mokre Airport,50.7016983032,23.2043991089
Zborowo,52.3620555556,16.6387222222
Zielona Góra-Babimost Airport,52.1385002136,15.7986001968
Konopnica,51.3601786,18.8220574
Tomaszowo Airport,51.6274986267,15.4083003998
Flying D Airport,33.1012001038,-84.3935012817
Zielona Góra-Przylep Airport,51.9789009094,15.4638996124
Żar Airport,49.7710990906,19.2180995941
Dahalak Island Airfield,15.68151,40.104431
Eldred Rock Cg Heliport,58.9710998535,-135.2369995117
Erdenet Airport,48.983055555600004,104.150555556
Trebujena Airfield,36.8588888889,-6.1391666666999996
Vinaròs Airfield,40.519722222,0.390277778
Banco de España Helipad,40.4179131733,-3.6949199438
Huerta Otea Helipad,40.9644624297,-5.6836867333
Salamanca Fire Station Helipad,40.9793128692,-5.6601181626
Forestry-Strip Airport,31.3724002838,-82.1234970093
Rosinos de la Requejada Airport,42.0981,-6.5262
Torremocha de Jiloca Airport,40.6032,-1.2650000000000001
Herrera de Pisuerga Airport,42.5923,-4.2902000000000005
Villoldo Airport,42.2655,-4.6479
Xinzo de Limia Airport,42.1045,-7.7118
Chaira Airport,42.23282,-7.6448
Castriz/Cambe Airfield,43.102502,-8.7617
Godos Airport,42.5787,-8.6968
Monforte Airport,42.547,-7.5191
Ultra light pozocañada,38.795595,-1.72534
Hay Field,33.51720047,-83.4396972656
Club Aernautic Catalunya,41.750278,2.611389
Aeroclub Cáceres,39.329167,-6.343611
AeroSidonia,36.44026,-5.94093
Campo de Aviación de Ablitas,42.0032781,-1.6203155
Aeròdrom de Pals,42.0069903,3.1519175
Aeròdrom d'Avinyonet,41.3679849,1.7668666
ULM de Dolores,38.1573628,-0.7779121999999999
Basa Aérea de Valencia-Bétera,39.62447,-0.472576
Ultralight Aeroclub Müller,37.26076,-1.85236
Aerodromo de Figueira dos Cavaleiros,38.077502,-8.235832
Bailey Generation Station Heliport,41.6445007324,-87.1228027344
Highland Medical Center Heliport,34.662604,-86.046774
Grady Memorial Hospital Heliport,33.7522010803,-84.3822021484
Camp de Vol de Palafolls,41.687222,2.748056
Aerodromo El Judio,37.840394,-4.7096584
AeroCieza,38.32305,-1.456967
Fuenterrobles,39.56601,-1.36225
Valle Amblés,40.604722,-4.790278
La Segarra Airfield,41.681294,1.414266
Aerodromo de Monteplano,42.4939531,-1.7008017
Aerohíspalis,37.3297,-5.722783
AeroNiebla,37.349722,-6.683889
Aeroclub Mar Menor,37.845278,-0.881111
Waverly Landing Airport,32.7144012451,-84.7181015015
Aeroclub Totana,37.753083,-1.4487
Aeroclub Alto Palancia,39.7986111,-0.42
Berbinzana,42.5225,-1.8038889
Aeródromo de Alcazarén,41.3727778,-4.6958333
Zalduendo ULM,42.873599,-2.337437
Aeródromo de Casas de Juan Gil,39.1329131,-1.2636747
Aeródromo de Las Cañadillas,38.5019808,-2.270097
La Montaña ULM,38.80213,-0.39841669999999996
Aeródromo de la Curiscada,43.3330166667,-6.3785
Base Aérea Las Navas,42.953642,-3.473773
Airlane Enterprises Airport,43.2051010132,-76.1788024902
Aeródromo de Trasmirás,42.0517681,-7.5986285
Aeródromo de Reboira,43.1782148,-7.0494408
Aeródromo de Gérgal,37.12557,-2.595571
Aerodrómo de Sanchidrián,40.89995,-4.609617
Aeródromo de Villaconejos,40.0969757,-3.5083487
Aeródromo de Binéfar,41.853613,0.25490399999999996
Aeródromo de Viver,39.95398,-0.623243
Base BRICA de Cártama,36.722785,-4.700446
Aerodromo de Villanueva de Gallego,41.7856,-0.8480333
Aeródromo de Antequera,37.10165,-4.5625667
Greenville-Rainbow Airport,42.4166984558,-74.0161972046
Aerodrómo de la Calderina,39.296287,-3.831152
Ses Salines (S’Olivó) Airfield,39.346746,3.0571989999999998
Vilafranca de Bonany-Es cruce Airfield (Aerodromo Mallorca),39.576801,3.124647
Aeródrom de Binissalem,39.681743,2.878053
Pollensa Sea Plane Base,39.908121,3.101912
Aeródromo de Son Albertí (Llucmajor),39.410395,2.863864
Aeródromo de Royanejos,38.979917,-6.345167
Aeròdrom del Pla de Bages,41.777586,1.890361
Aerodromo Vistabella del Maestrat,40.33185,-0.300633
Aeródromo Aerópolis,40.0204585,-4.5582553
Harvey Young Airport,36.138999939,-95.8249969482
Aeródromo Orce,37.73545,-2.36425
Aeródromo de Hiendelaencina-Alto Rey,41.10826667,-2.9859667
Aeròdrom de Can Moragues,41.5809865,2.1000828
Air Marugán,40.9111,-4.370917
Aeródromo Alcalá del Río,37.553279,-5.980612
Ronda,36.73786,-5.114125
Aeródromo de Beariz,42.460951,-8.339674
Aeródromo de Caravaca de la Cruz,38.0468,-1.9220100000000002
Aeródromo el Maíllo,40.571167,-6.2188167
Aeródromo de Navianos de Valverde,41.959145,-5.8350349999999995
Nest of Eagles Airport,45.8354988098,-91.802696228
AeroVeleta ULM,37.294754,-3.712869
Aeródromo Pozuelo de Calatrava,38.905198,-3.852635
Aeródromo de Sober,42.432403,-7.488721
Aeródromo La Balanzona,37.9617333333,-4.80705
Aeródromo de Valverde del Camino,37.5056,-6.70245
Aeródromo de Utrera,37.153417,-5.798882
Aeródromo La Loma,39.4886667,-0.9022167
Aeródromo forestal de La Yesa,39.909035,-0.9486239999999999
Aeródromo forestal de Enguera,38.9431666667,-0.7691500000000001
Aeródromo forestal de Ademuz,40.091464,-1.210474
Marcy Field,44.2209014893,-73.7912979126
Aeródromo forestal Castell de Castells,38.731,-0.14471
Don Benito,38.9784666667,-5.866
Aeródromo Benagéber,39.735148,-1.139396
Alt Camp de Vallmoll,41.249924,1.241474
Villamarco UL,42.45175,-5.287083
Base de Bomberos del Amogable,41.861768,-2.9498889999999998
Chozas de Abajo,42.497215,-5.682669
Alcalá de la Jovada Airstrip,38.7864608,-0.2323818
Aeródromo de Sonseca,39.693246,-3.933074
Aeródromo de Tudela,42.109262,-1.686976
Shawnee Field,39.0444984436,-87.0055999756
Guadix,37.412624,-3.075759
Aeródromo de Campillos,39.94135,-1.530533
Moià El Prat,41.800541,2.112188
Moià Les Umbertes,41.7868167,2.1297829999999998
Aeródromo de Algodor,39.9004,-3.8733833300000002
Aeródromo de la Guardia,39.770897,-3.604716
Aerodromo de Sesma,42.425252,-2.027204
Cervera de Pisuerga,42.887425,-4.530838
Aerodromo El Busto,42.34463,-5.803481
Aeródromo de Lumbier,42.66565,-1.3023833
Holiday Inn Lakeview Heliport,38.2834014893,-85.7557983398
Olula del Río,37.363783,-2.3303167
Las Torres de Aliste,41.68315,-6.30767
Campo de Vuelo Casimiro Patiño,38.705783,-6.9997499994000005
Aeròdrom de Folgueroles,41.952890000000004,2.30661
Aeródromo de Córdoba-Villarrubia,37.8367253,-4.8964369
Aeródromo Villanueva del Pardillo,40.5001069999,-3.9920997
Camaleño-Artañin ULM,43.1780066,-4.675688
Aeródromo de La Lora,42.7696022,-3.9534267
"Aeródromo ""Puente de Genave""",38.3666778,-2.7941751
Aeròdrom de Viladamat,42.142843,3.051141
Converse Airport,40.5708999634,-85.8917007446
Ager Altiport,42.02277,0.7491
Alcolea Airstrip,37.9456192,-4.6154163
Alcolea de Cinca,41.734222,0.10758333
Campo de vuelo de Villanueva del Trabuco,37.0634284,-4.3303351
Villafranca de Cordoba,37.9367064,-4.5326322999999995
Aeródromo de Beteta,40.5405752,-2.0768447
Huevar 2,37.386693,-6.250106
Aerodrom Tapioles,42.225478,2.615891
Les Planes UL,40.620435,0.47997599999999996
Aeródromo de Villa María,37.9273008,-1.7751475
Hscmh Heliport,34.3576011658,-92.7884979248
Delphi Municipal Airport,40.5428009033,-86.6817016602
Aires de Doñana,37.25689,-6.562895
Aeroclub L’Estartit,42.0310336,3.1793314
Aeròdrom de Llabiá,42.011798,3.089483
Aeródromo Juan Espadafor,37.0895027778,-3.7883222222
Alcocer de Planes,38.7915,-0.3987
Aeroclub de Barbastro,41.994251,0.092153
Alats Club Bellvei,41.2443358,1.5632891999999998
Pista forestal Valdecebro,40.3537994,-1.0134882
Aeródromo de Valdelaguna,40.15787,-3.38066
Valdepeñas,38.7923092,-3.3715367
Brown Truck Sales Airport,40.8972015381,-94.7910995483
Aeródromo de Sigüenza,41.044793,-2.629209
Urda Agricultural Airstrip,39.405432,-3.829932
Isla Cristina Agricultural Airstrip,37.242111,-7.317649
Aeroclub Gregal,39.220618,-0.36930399999999997
Albalat de la Ribera,39.2261566,-0.3665835
Aeródromo de Valdeazores,39.490575,-4.6612919999999995
Aeródromo de San Jeronimo,37.8849318,-4.8515704
Campo de vuelo de Martinamatos,40.099897,-4.293916
Aeródromo de Tardienta - Monegros,41.9599129,-0.5434853
Aeródromo Coscojuela de Sobrarbe,42.3487,0.18613000000000002
Camp Tahigwa Landing Site Heliport,43.4388999939,-91.5673980713
San Torcuato,42.4791667,-2.8716667
Villaumbrales UL,42.095282,-4.595404
Aeródromo Villanueva de la Cañada,40.437185,-4.024475
Aeródromo de Velada,40.01051,-4.9463159999999995
Aeródromo Valdetorres,38.942651,-6.127169
Aeródromo de Treviño,42.7212725,-2.6783924
Campo de Aviación de Peralveche,40.6025245,-2.4293518
Ororbia,42.822214,-1.735109
Aeródromo de Piedrahita,40.4798546,-5.3606761
Aeródromo Tarancón,40.01248,-2.977939
Spencer Municipal Hospital Heliport,43.1505012512,-95.1421966553
Ruidera,39.0369546,-2.8946489
Aeródromo de Ordis,42.2325,2.8869444
Olocau UL,39.675517,-0.548855
Campo de Vuelo Moixent-Mogente,38.817024,-0.8331379999999999
Campo de Vuelo Yecla,38.58759,-1.105
Campo de Vuelo Avial,42.077377,1.840227
Aeródromo Loring,40.6602,-3.59489
Aeroguillena,37.561238,-6.0308241
Camp de vol La Puieda,41.988292799999996,2.2561665
Aeródromo Gurrea de Gállego,42.035333,-0.7462949999999999
Wallace Field,41.0555000305,-94.3946990967
Aeródromo de Loja,37.1377455,-4.2698489
Club ULM La Llosa,39.7497897,-0.1813464
Lebrija UL,36.896138,-6.0393716
Aeródromo Fontioso,41.933305,-3.784808
Aeròdrom de Foixà,42.029933,2.990761
Ecija 2 private airfield,37.547469,-5.1762502
Aeródromo de Écija,37.5802316,-5.171264
Aeròdrom Municipal El Pla de Santa María,41.371467,1.30375
Aeródromo de Cillamayor,42.851348,-4.279289
Aeródromo Naturmaz,42.9814153,-9.0043778
Sch Heliport,42.0175018311,-93.4530029297
Aeródromo de Guadalix de la SIerra,40.7848296,-3.6397313000000002
Aeródromo Coria,39.984617,-6.5545539999999995
Aeródromo de Brunete,40.396556,-4.023712
Aeroclub Balica,38.9185899,-0.3539091
Aeródromo de Zalla - Forestal,43.186232,-3.1206308
Aeródromo de Fuente Obejuna,38.281802,-5.40184
Aeródromo de Jaen - Las Infantas,37.908577,-3.800161
Aeródromo Belvis de Monroy,39.8513634,-5.6015255
Aeródromo Navalmoral de la Mata,39.91613,-5.53976
Aeródromo Pelayos de la Presa,40.3720107,-4.3826756
Aero-Lane Airport,40.8849983215,-95.4852981567
Aeródromo de Almorox,40.2116282,-4.386763
Aeródromo Fuentealamo,38.7168167,-1.5461667000000001
El Ejido UL,36.7441167,-2.7674833
La Gineta UL,39.110988,-2.008452
Aeródromo Almendralejo,38.739954,-6.391888
Aeródromo El Bonillo,38.872328,-2.673034
Aeródromo Tiurana,41.97416,1.257531
Aeroclub Arnao UL,43.5531667,-7.0168
Aeródrome de Arcones,41.11453,-3.7337800000000003
Pista Forestal Valdelamusa,37.7763167,-6.8826667
University of Iowa Hospitals & Clinic Heliport,41.6599998474,-91.5476989746
Aeródromo de Tinajeros,39.09825,-1.72071
Aeródromo de Espiel,38.262866700000004,-5.0442
Aeródromo de La Vid de Bureba,42.632037,-3.311456
Aeródromo de Aldeacentenara,39.5609167,-5.6637222
Campo de Vuelo de Xaraco,39.025781,-0.2077532
Cogullada,41.691623,-0.85157
Aeródromo de Garrucha,37.1979591,-1.8306274
Aeródromo Lanzahita UL,40.186112,-4.946256
Mollerussa UL,41.6122017,0.8541227
Castejón de Sos,42.516675,0.483282
Newbrough Airport,43.0676994324,-93.9021987915
"Aeródromo privado ""Villamartin2""",36.827132,-5.603212
Aeródromo Calzada de Valdunciel,41.07545,-5.7280355
"Aeródromo forestal ""Requena 2""",39.4422585,-1.0493454
Aeródromo de Griñón,40.2237809995,-3.866911
Palma del Rio 2 UL,37.668501,-5.262086
Campo de Vuelo de Oteo,43.0168667,-3.3120333
Hacienda de Orán,37.2000414,-5.8808530999999995
Campo de Vuelo de Astorga,42.50323,-6.026578
Campo de Vuelo de Caspe,41.2287652,-0.085876
Campo de Vuelo Alhama de Granada,36.996999,-4.103608
Horseshoe Bend Heliport,43.9143981934,-116.1969985962
Aeròdrom de Cervera,41.687597,1.250494
Benejama UL,38.696193,-0.7449359999999999
