start_name,start_loc_lat,start_loc_lon,end_name,end_loc_lat,end_loc_lon
Flying Armadillo Field,-97.1428985596,30.1350002289,Smithville Crawford Municipal Airport,-97.1669006348,30.030500412
Midstream Galveston Helipad Area Nr 1 Heliport,-94.7861022949,29.3227996826,Shell Pelican Island Heliport,-94.7869033813,29.3227005005
Midstream Galveston Helipad Area Nr 2 Heliport,-94.7846984863,29.3250007629,Dresser Industries/Magcobar/ Heliport,-94.7829971313,29.323299408
Mc Gavock Heliport,-86.6791992188,36.2084007263,Cornelia Fort Airpark,-86.6996994019,36.1902999878
Valley Regional Heliport,-88.1066970825,36.0547981262,Benton County Airport,-88.123298645,36.011100769
Pegasus Field,-89.5625,35.1727981567,Mehrhoff Field,-89.5243988037,35.1136016846
Nobuzzn Airport,-86.9111022949,36.4864006042,Northcrest Medical Center Heliport,-86.8850021362,36.4775009155
Arlington Municipal Airport,-89.6725006104,35.2831001282,Performance Helicopters Heliport,-89.6742019653,35.2886009216
Bull Run Airport,-89.6778030396,35.5155982971,Baskin Airport,-89.7350006104,35.5344009399
Victoria Bank & Trust Motor Garage Heliport,-97.0057983398,28.8029994965,Detar Hospital - Navarro Campus Heliport,-96.9966964722,28.8083000183
Soaring Club of Houston Gliderport,-95.9633026123,30.1926994324,Simaron Ranch Airport,-95.9669036865,30.1483001709
Walden Ranch Heliport,-96.5068969727,33.0181999207,Putman Heliport,-96.5369033813,33.0225982666
Lackland Air Force Base,-98.58110046,29.38419914,Wilford Hall Medical Center Heliport,-98.624175,29.397377
Luscombe Acres Airport,-97.1992034912,32.3460006714,Goodlett Field,-97.1782989502,32.3788986206
U of Texas Medical Branch Emergency Room Heliport,-94.7782974243,29.3122005463,U of Texas Medical Branch Ewing Hall Heliport,-94.7766036987,29.3129997253
Dallas Love Field,-96.851799,32.847099,Dallas Rehabilitation Institute Heliport,-96.8788986206,32.8487014771
Opela Heliport,-96.9131011963,32.9557991028,Hig Heliport,-96.9292984009,32.9957008362
Rowan Heliport,-95.286903,29.6308,Houston Police Command Station Heliport,-95.3201980591,29.6566009521
Ullrich Airport,-96.7949981689,30.0918998718,Bar S Ranch Airport,-96.8561019897,30.1432991028
Baum Airport,-96.4011001587,32.5625991821,Bennetts Airport,-96.4083023071,32.6371002197
Britts Crosswind Airport,-97.8619995117,30.7247009277,Flying H Ranch Airport,-97.9111022949,30.6595993042
Grosser Airport,-98.578102,29.7752,Camp Bullis Als (Cals) Airport,-98.53720093,29.74469948
Beach Ranch Airport,-101.13535,33.228167,Beggs Ranch Airport,-101.0240020752,33.1750984192
Diamond J Airport,-96.7039031982,33.8106002808,Hitex Private Airport,-96.6697006226,33.8418006897
Parkland Hospital Nr 2 Heliport,-96.8387985229,32.8114013672,Parkland Health & Hospital System Heliport,-96.8395004272,32.8097991943
Smokey Mtn Ranch Airport,-102.0240020752,30.7390995026,Canon Ranch Airport,-101.9649963379,30.7481994629
Foster Ranches Airport,-110.533996582,45.7999000549,Wilsall Airport,-110.6849975586,46.0497016907
Kaan Airport,-103.9160003662,42.4425010681,Harrison Skyranch Airport,-103.875,42.6958007812
Ingalls Field,-79.83390045,37.95140076,Bath Alum Airport,-79.7288970947,38.0526008606
Foster Field,-76.372191,37.454436,Hudgins Farm Ultralightport,-76.413597,37.496799
Nat'l Hosp For Orthopaedics/Rehabilitation Heliport,-77.0768966675,38.8480987549,Inova Alexandria Hospital Heliport,-77.1041030884,38.8226013184
Midway Airport,-75.6027984619,37.8083000183,Crippen Creek Farm Airport,-75.5718994141,37.7629013062
Buddy Davis Field,-78.7063980103,38.6893005371,New Market Airport,-78.7080993652,38.6557006836
Sentara Obici Hospital Heliport,-76.5821990967,36.7733001709,Louise Obici Memorial Hospital Heliport,-76.5858001709,36.7528991699
Technical Center Heliport,-77.3944015503,37.3056983948,Fire Station No. 14 Heliport,-77.415497,37.3549
Innsbrook Technical Center Heliport,-77.5821990967,37.6545982361,Innsbrook Pavilion Heliport,-77.5849990845,37.6487998962
Franklin Municipal-John Beverly Rose Airport,-76.9038009644,36.6981010437,Southampton Memorial Hospital Heliport,-76.9383010864,36.6992988586
Northampton Accomack Memorial Hospital Heliport,-75.8640975952,37.4751014709,Chance Airport,-75.9263000488,37.5646018982
Kuhn Heliport,-78.288612,39.371666,Jucapa Farms Airport,-78.3044967651,39.3721008301
Philippi Barbour County Regional Airport,-80.06259918,39.16619873,Simpson Airport,-80.0259017944,39.0933990479
Draco STOLport,-76.5354995728,39.7526016235,Marsteller Airport,-76.5329971313,39.7333984375
Price Airport,-79.3936004639,34.4749984741,Dillon County Airport,-79.368598938,34.4491004944
Boeing Field King County International Airport,-122.3020019531,47.5299987793,Boeing Military Airplanes Heliport,-122.3050003052,47.5225982666
Odessa Municipal Airport,-118.6770019531,47.3475990295,Odessa Memorial Hospital Ems Heliport,-118.6809997559,47.3306007385
Ione Municipal Airport,-117.4130020142,48.7080993652,River Bend Airport,-117.2900009155,48.4696006775
Wild Hair Airport,-120.985001,45.716499,Piper Canyon Airport,-120.9560012817,45.8027992249
Whitestone Airport,-119.467222222,48.7227777778,Tonasket Municipal Airport,-119.465634722,48.7248683333
1001 Fourth Avenue Plaza Heliport,-122.3339996338,47.6068000793,Puget Sound Plaza Heliport,-122.3320007324,47.6082000732
Sanderson Field,-123.1480026245,47.2336006165,Mason General Hospital Heliport,-123.1119995117,47.2248001099
Apex Airpark,-122.733001709,47.6567993164,Leisureland Airpark,-122.7740020752,47.6074981689
Aurora St Luke's Medical Center Heliport,-87.951499939,42.988899231,All-State Equipment Co. Heliport,-87.9750976562,42.9625015259
Rocket City Airport,-88.6007995605,44.3231010437,Black Otter Airport,-88.6235961914,44.3293991089
Triple S Ranch Airport,-87.8143997192,44.1492004395,Flying Dollar Ranch Airport,-87.7958984375,44.2874984741
Otto-Gibbons Airport,-87.9445037842,44.2778015137,Buchholz Farm Airport,-87.9868011475,44.2854995728
Simandl Field/Private Airport,-88.1578979492,42.8736000061,Faken Airport,-88.134803772,42.9785995483
Palmyra Municipal Airport,-88.5973968506,42.8835983276,Tamarack Airport,-88.5745010376,42.8283004761
Rag Wing Airport,-89.029800415,45.0839996338,Kitty Hawk Estates Airport,-89.0167999268,45.1040992737
Wag-Aero Airport,-88.3611984253,42.6610984802,Fletcher Airport,-88.3793029785,42.693901062
Richard I Bong Airport,-92.0947036743,46.6897010803,Sky Harbor Airport,-92.0434036255,46.7219009399
Alpha Hotel Airport,-92.1084976196,45.9480018616,Voyager Village Airstrip,-92.1460037231,45.9665985107
Kitty Hawk Estates Airport,-89.0167999268,45.1040992737,Rag Wing Airport,-89.029800415,45.0839996338
Diedrich Seaplane Base,-89.5711975098,43.3541984558,Prairie Hill McDaniel Field Airport,-89.6376,43.398
J.B. Heliport,-89.7851028442,43.6272010803,Medos Lake Delton Seaplane Base,-89.7776031494,43.6068992615
Rox Airport,-89.5248031616,44.0133018494,Coloma Municipal Airport,-89.5668029785,44.0600013733
Sheridan County Airport,-106.9800033569,44.7691993713,Johnson County Airport,-106.722000122,44.3810997009
Ball Airport,-97.021103,28.8878,Dobbs Ranch Airport,-96.9552993774,29.0979995728
Gizmo Field,-96.9389038086,31.9293003082,The Landing Airport,-96.952796936,31.8355998993
Sherman (Frog Pond) Airport,-96.7882847786,33.6578884021,Beaver Creek Airport,-96.7763596773,33.6542626352
WWD Farms Airport,-101.466267,33.136988,Post Garza County Municipal Airport,-101.3399963379,33.2037010193
Nuggs Flying M Airport,-96.6598968506,33.7440986633,North Texas Regional Airport/Perrin Field,-96.6736984253,33.714099884
Slaton Municipal Airport,-101.6610031128,33.4847984314,Kitten Farm Private Airport,-101.641998291,33.3501014709
Fairview Field,-102.6240005493,34.1011009216,Williams Field,-102.9869995117,34.0068016052
Weedfalls Airport,-95.9308013916,33.0211982727,Glenmar Airport,-95.9300003052,33.1071014404
Houston Northwest Medical Center Heliport,-95.4423980713,30.0177001953,Goodson Honda Heliport,-95.4257965088,30.0
K Star Ranch Airport,-96.4596111,30.2835278,Rancho Verde Airport,-96.4475021362,30.2833003998
Snell's Seaplane Base,-93.7450027466,47.6472015381,Bowstring Airport,-93.866897583,47.5499000549
Steam Boat Bay Seaplane Base,-94.370505,46.397432,East Gull Lake Airport,-94.3619003296,46.3833007812
Eveleth Virginia Municipal Airport,-92.49849701,47.42509842,Mathieu Landing Seaplane Base,-92.4881528,47.3940723
Barron Hospital Heliport,-91.8398971558,45.396900177,Barron Municipal Airport,-91.8342971802,45.4075012207
Kodiak Municipal Airport,-152.37399292,57.8059005737,Kodiak Emergency/Spruce Cape Heliport,-152.3540039062,57.8078994751
Kvichak /Diamond J/ Airport,-156.9320068359,58.962600708,Levelock Airport,-156.85899353,59.1281013489
Summit Lake Seaplane Base,-149.4969940186,60.6411018372,Quartz Creek Airport,-149.718994141,60.4827003479
Dixie Town Airport,-115.4599990845,45.5527992249,Dixie US Forest Service Airport,-115.517997,45.520699
Shelby Strip,-149.078481,61.507811,Bold Airport,-148.9989929199,61.3413009644
Kake Seaplane Base,-133.945999,56.973,Kake Airport,-133.910003662,56.9613990784
Southard Field,-121.1240005493,41.1395988464,Adin Airport,-120.952003479,41.186000824
Seldovia Airport,-151.703994751,59.442401886,Seldovia Seaplane Base,-151.707992554,59.4341011047
Sitka Rocky Gutierrez Airport,-135.3619995117,57.0471000671,Sitka Seaplane Base,-135.345993042,57.0521011353
Snettisham Airport,-133.7299957275,58.1343994141,Taku Lodge Seaplane Base,-133.942993164,58.4897003174
Apalachicola Regional Airport,-85.02749634,29.72750092,St George Island Airport,-84.9166030884,29.6459999084
Dry Bay Airport,-138.4894,59.16435,Alsek River Airport,-138.447293043,59.1991802403
Tuntutuliak Seaplane Base,-162.666000366,60.3414993286,Tuntutuliak Airport,-162.667007446,60.3353004456
Togiak Airport,-160.3970031738,59.0527992249,Twin Hills Airport,-160.2729949951,59.0755996704
Dangerous River Airport,-139.1940002441,59.4127998352,Harlequin Lake Airport,-139.0249938965,59.4143981934
Alsek River Airport,-138.447293043,59.1991802403,Dry Bay Airport,-138.4894,59.16435
Harlequin Lake Airport,-139.0249938965,59.4143981934,Dangerous River Airport,-139.1940002441,59.4127998352
Chignik Fisheries Airport,-158.589706,56.317643,Port Heiden Airport,-158.6329956055,56.9590988159
Tahneta Pass Airport,-147.304000854,61.9014015198,Skelton Airport,-147.169006348,61.9370002747
Christiansen Lake Seaplane Base,-150.06935,62.313414,Shump Airport,-149.926717,62.51015
West Beaver Airport,-149.847333,61.589361,Reids Landing Airport,-149.8520050049,61.6125984192
Kramer Airport,-149.91135,61.573539,Horseshoe Lake Seaplane Base,-149.924111,61.571481
Point Thomson Airstrip,-146.290028,70.136,Point Thomson Sea Ice Airstrip,-146.35035,70.181144
Butte Municipal Airport,-149.0180053711,61.5303001404,Hunter Creek Airport,-148.8040008545,61.4631004333
Elmendorf Air Force Base,-149.8070068359,61.2509994507,Elmendorf Hospital Heliport,-149.74899292,61.2397003174
Cowell's Heliport,-149.9309997559,61.5166015625,Team Levine Heliport,-149.929000854,61.5149002075
Pat-Mar Strip,-149.1430053711,61.5886001587,Sky Ranch At Pioneer Peak Airport,-149.1439971924,61.554599762
Red Creek Airport,-147.405653,62.291829,Busch Creek Airport,-147.774722,62.477502
Mels Airport,-149.6679992676,61.5625,Blodget Lake Seaplane Base,-149.675994873,61.5760993958
Sitka Seaplane Base,-135.345993042,57.0521011353,Sitka Rocky Gutierrez Airport,-135.3619995117,57.0471000671
Arctic Angel Airport,-145.8300018311,64.1373977661,Chena Hot Springs Airport,-146.04699707,65.0518035889
Oliktok LRRS Airport,-149.879535,70.49971,Spy Island Drill-Site Heliport,-149.9105278,70.55625
Satterbergs Airport,-149.8999938965,61.6547012329,Trio Estates Airport,-149.870831,61.648189
Morvro Lake Seaplane Base,-149.783996582,61.6020011902,Twin Lake Airport,-149.779006958,61.5698013306
North Douglas Heliport,-134.4969940186,58.3321990967,Juneau International Airport,-134.5760040283,58.3549995422
Airway Airport,-147.333999634,64.7732009888,Timber Trails Airport,-147.329444,64.769444
Geladi Airport,46.4213981628,6.9844398498,Galcaio Airport,47.45470047,6.7808299065
Rothera Research Station,-68.1274027778,-67.5675,Sky-Blu Field Station,-71.566666,-74.849722
Ashcroft Airfield,-2.5721740723,53.1644238046,RAF Calveley,-2.603889,53.113333
RNAS Lee-On-Solent,-1.20333004,50.814201355,Fleetlands Heliport,-1.169170022,50.8353004456
Kiunga Airport,141.2819976807,-6.1257100105,Atkamba Airport,141.095277778,-6.0655555556
Robinson River Airport,148.823,-10.171,Abau Airport,148.7389,-10.1956
Andorra la Vella Heliport,1.533551,42.511174,Pirineus - la Seu d'Urgel Airport,1.40917,42.3386
Camí Heliport,1.51916,42.546257,Andorra la Vella Heliport,1.533551,42.511174
Boikoa Airstrip,145.734166667,-7.0386111111,Asinuwa Airstrip,145.7678,-7.0287
Hoy/Longhope Airfield,-3.216076,58.791779,Flotta Isle Airport,-3.1427800655,58.8258018494
Gereida Airport,25.143714,11.256023,Nyala Airport,24.956199646,12.0535001755
Al Ghuwaifat Border Post helipad,51.600595,24.120421,Al Ghuwaifat Customs Post helipad,51.616767,24.128339
Sheikh Sultan Bin Khalifa bin Zayed Al Nahyan palace Heliport Complex,55.1746809483,25.1225658976,Waldorf Astoria Dubai Palm Jumeirah Helipad,55.150379,25.133372
Oceana Palm Jumeirah Helipad,55.135169,25.110083,Palm Jumeirah Heliport,55.114092,25.127297
Burj al Arab Resort Helipad,55.185496,25.141327,Sheikh Sultan Bin Khalifa bin Zayed Al Nahyan palace Heliport Complex,55.1746809483,25.1225658976
Al Mushrif Palace Helipad,54.377368,24.452066,Bateen Airport,54.4580993652,24.4283008575
Dubai Skydive,55.1366257668,25.0898742332,Oceana Palm Jumeirah Helipad,55.135169,25.110083
Al Ghuwaifat Customs Post helipad,51.616767,24.128339,Sila Hospitals Helipad,51.762519,24.068301
Delma Airport,52.3352,24.51,Delma Hospital Helipad,52.3101,24.4756
Waldorf Astoria Dubai Palm Jumeirah Helipad,55.150379,25.133372,Schumacher Heliport,55.138836,25.221807
Golden Tulip Al Jazira Helipad,54.894996,24.858628,Ghantoot Racing & Polo Club Helipad,54.905556,24.86824
Ghantoot Hotel 1 Helipad,54.88826,24.866038,Ghantoot Hotel 2 Helipad,54.882283,24.865417
Ghantoot Hotel 2 Helipad,54.882283,24.865417,Ghantoot Hotel 3 Helipad,54.860294,24.894949
Dubai Creek SPB,55.3313888889,25.2422222222,Dubai International Airport,55.3643989563,25.2527999878
Yas Island Seaplane Base,54.6103,24.467,Abu Dhabi International Airport,54.6511001587,24.4330005646
Yas Marina Heliport,54.609561,24.468368,Yas Island Seaplane Base,54.6103,24.467
Kempinski Emirates Palace Twin Heliport,54.3205904961,24.4622678828,Futaysi,54.3161125183,24.3788890839
Yas Marina Circuit Heliport,54.603443,24.469136,Al Forsan Helipad,54.543507,24.406998
Sila Hospitals Helipad,51.762519,24.068301,Yasat Higher Airport,52.006719,24.221075
Erase Me 25,-0.7000000000000001,0.0,Erase Me 21,-0.6000000000000001,0.0
F@# Off Spammer!,0.7000000000000001,0.7000000000000001,"Not Allentown unless they moved it to the middle of the Atlantic Ocean, which I doubt",0.8,0.7000000000000001
"Paloich Airport, Heliport",32.500556,10.529167,Renk Airport,32.8104972839,11.8324692723
Gibraltar Airport,-5.3496599197,36.1511993408,Ceuta Heliport,-5.3063898087,35.8927993774
Tawa Airport,146.1067,-7.4463,Kaintiba Airport,146.033833333,-7.50025
Orūzgān Airport,66.630897522,32.9029998779,Tarin Kowt Airport,65.8657989502,32.6041984558
Mazar I Sharif Airport,67.2097015381,36.7069015503,Nili Airport,67.4885025024,35.8879013062
Bagram Air Base,69.2649993896,34.9460983276,Charikar Airport,69.3143997192,35.1431007385
Dywer Airbase,64.0,31.0,Dostmohammadkhan Kalay Airport,64.1541976929,31.0450000763
F*#$ Off @james_Andrew!!!,0.7000000000000001,0.6000000000000001,Not DTW although Detroit can be just as isolated,0.8,0.6000000000000001
Zaranj Airport,61.865833,30.972222,Zabol Airport,61.5438995361,31.0983009338
Khvej Ghar South Airport,69.4882965088,37.0611991882,Talolqan Airport,69.5319976807,36.7706985474
Khvej Ghar North Airport,69.4950027466,37.0710983276,Rustag Airport,69.9000015259,37.0999984741
Logar Airport,69.0231018066,33.9864997864,Shank Air Base,69.0772222222,33.9225
Panyab Airport,67.0220031738,34.3978004456,Nayak Airport,66.8932037354,34.6870994568
Ajrestan Airport,67.1440963745,33.4852981567,Orūzgān Airport,66.630897522,32.9029998779
Khost Airport,69.952003479,33.3334007263,Miram Shah Airport,70.0643997192,33.0147018433
Sharana Airstrip,68.838517,33.12575,Urgun Airport,69.1563034058,32.9318008423
Bamiyan Airport,67.8170013428,34.8170013428,Sheber Too Landing Zone Airport,67.4867019653,34.7789001465
Farah Airport,62.1829986572,32.3670005798,Tapa Airport,62.5987014771,32.745098114
Farkhor Air Base,69.3807983398,37.4697990417,Qara Tepa Heliport,69.4302978516,37.4233016968
Ampara Airport,81.62594,7.33776,Kondavattavana Tank Seaplane Base,81.644,7.284
Sila Airport,148.38925,-9.0735555556,Afore Airstrip,148.390833333,-9.1422222222
Uru Harbour Airport,161.011002,-8.87333,Afutara Aerodrome,160.948611111,-9.1913888889
Ngorangora Airport,161.897994995,-10.4497003555,Ulawa Airport,161.979546547,-9.8605435826
Afutara Aerodrome,160.948611111,-9.1913888889,Uru Harbour Airport,161.011002,-8.87333
Nusatupe Airport,156.863998413,-8.0977802277,Kukudu Airport,156.94783,-8.0262
Barakoma Airport,156.7059936523,-7.912779808,Geva Airport,156.5970001221,-7.5758299828
Kaup Airstrip,143.987,-3.8033,Angoram Airport,144.073888889,-4.0558333333
Kwailabesi Airport,160.775127,-8.360508,Auki Airport,160.682006836,-8.7025699615
Rennell/Tingoa Airport,160.06300354,-11.5339002609,Bellona/Anua Airport,159.798333333,-11.3022222222
Ballalae Airport,155.886656,-6.990745,Mono Airport,155.5650024414,-7.4169402122
Buin Airport,155.683333333,-6.7291666667,Ballalae Airport,155.886656,-6.990745
